Product_id;Name;is_person_transport_title;is_junior;is_senior
 id-prod-sl-bilh-sim-bar-tdp-anim; Animal de Companhia (BR - TP);False;False;False
 id-prod-ttsl-bilh-sim-sei-cs; Bilhete Simples (Sx. - C.Sodré);True;False;False
 id-prod-ttsl-bilh-sim-sei-cs-meio; 1/2 Bilhete (Sx. - C.Sodré);True;True;False
 id-prod-ttsl-bilh-sim-sei-cs-anim; Animal de Companhia (Sx. - C.Sodré);False;False;False
 id-prod-ttsl-bilh-sim-ca-cs; Bilhete Simples (Ca. - C.Sodré);True;False;False
 id-prod-ttsl-bilh-sim-ca-cs-anim; Animal de Companhia (Ca. - C.Sodré);False;False;False
 id-prod-ttsl-bilh-sim-tr-pb-bl; Bilhete Simples (Bl. - Tra. - P. B.);True;False;False
 id-prod-ttsl-bilh-bord-tr-pb-bl; Bilhete Bordo (Bl. - Tra. - P. B.);True;False;False
 id-prod-ttsl-bilh-sim-tr-pb-bl-anim; Animal de Companhia (B. - Tra. - P. B.);False;False;False
 id-prod-ttsl-bilh-vei-A-tr-pb-bl; Bilhete Simples (Veículo Classe A);False;False;False
 id-prod-ttsl-bilh-vei-B-tr-pb-bl; Bilhete Simples (Veículo Classe B);False;False;False
 id-prod-ttsl-bilh-vei-C-tr-pb-bl; Bilhete Simples (Veículo Classe C);False;False;False
 id-prod-ttsl-bilh-vei-D-tr-pb-bl; Bilhete Simples (Veículo Classe D);False;False;False
 id-prod-ttsl-bilh-espec-mt-cs; Bilhete Especial MT-CS;True;False;False
 id-prod-ttsl-bilh-espec-sei-cs; Bilhete Especial SX-CS;True;False;False
 id-prod-ttsl-bilh-espec-ca-cs; Bilhete Especial CA-CS;True;False;False
 id-prod-ttsl-bilh-espec-tr-pb-bl; Bilhete Especial BL-TF-PB;True;False;False
 id-prod-ttsl-bilh-vei-A-10-tr-pb-bl; Bilhete 10 viagens (Veículo Classe A);False;False;False
 id-prod-ttsl-bilh-vei-B-10-tr-pb-bl; Bilhete 10 viagens (Veículo Classe B);False;False;False
 id-prod-ttsl-bilh-vei-C-10-tr-pb-bl; Bilhete 10 viagens (Veículo Classe C);False;False;False
 id-prod-ttsl-passe-30d-bar-tdp; Barreiro-30 Dias;True;False;False
 id-prod-sl-passe-30d-bar-tdp; Barreiro-30 Dias;True;False;False
 id-prod-ttsl-bilh-sim-bar-tdp; Bilhete Simples (BR - TP);True;False;False
 id-prod-ttsl-bilh-sim-bar-tdp-meio; 1/2 Bilhete (BR - TP);True;True;False
 id-prod-ttsl-bilh-espec-bar-tdp; Bilhete Especial BR-TP;True;False;False
 id-prod-ttsl-guia-acesso; Guia de Acesso TT/SL;True;False;False
 id-prod-ttsl-guia-bar-tdp; Guia de Acesso - Barreiro;True;False;False
 id-prod-ttsl-guia-tra-pb-bel; Guia de Acesso - Trafaria;True;False;False
 id-prod-ttsl-guia-ca-cs; Guia de Acesso - Cacilhas;True;False;False
 id-prod-ttsl-guia-sei-cs; Guia de Acesso - Seixal;True;False;False
 id-prod-ttsl-guia-mon-cs; Guia de Acesso - Seixalinho;True;False;False
 id-prod-ttsl-lista-branca-geral; Livre Trânsito Geral Trabalhador;True;False;False
 id-prod-mts-complemento; Complemento MTS;True;False;False
 id-prod-mts-complemento-crianca; Complemento MTS - Criança;True;True;False
 id-prod-mts-complemento-3idade; Complemento MTS - 3ªIdade;True;False;True
 id-prod-mts-complemento-ref; Complemento MTS - Ref./Pens.;True;False;True
 id-prod-mts-complemento-418; Complemento MTS - 418/sub23(A);True;True;False
 id-prod-mts-complemento-418m; Complemento MTS (M) - 418/sub23(A);True;True;False
 id-prod-mts-complemento-m; Complemento MTS (M);True;False;False
 id-prod-mts-complemento-crianca-m; Complemento MTS (M) - Criança;True;True;False
 id-prod-mts-complemento-3idade-m; Complemento MTS (M) - 3ª idade;True;False;True
 id-prod-mts-complemento-ref-m; Complemento MTS (M) - Ref./Pens.;True;False;True
 id-prod-mts-complemento-418bm; Complemento MTS (M) - 418/sub23(B);True;True;False
 id-prod-mts-complemento-418b; Complemento MTS - 418/sub23(B);True;True;False
 id-prod-mts-passe; Passe MTS;True;False;False
 id-prod-mts-passe-3idade; Passe MTS - 3ª idade;True;False;True
 id-prod-mts-passe-ref; Passe MTS - Ref./Pens.;True;False;True
 id-prod-mts-passe-418sub23; Passe MTS - 418/Sub23;True;True;False
 id-prod-mts-passe-418sub23b; Passe MTS - 418/Sub23 (B);True;True;False
 id-prod-mts-bilhete; Bilhete Simples MTS;True;False;False
 id-prod-mts-lista-branca-geral; Livre Trânsito Geral MTS;True;False;False
 id-prod-15-6009; Assinatura Mensal PE PEN;True;False;False
 id-prod-15-6010; Assinatura Mensal PE COI;True;False;False
 id-prod-15-6011; Assinatura Mensal PE FOG;True;False;False
 id-prod-15-6012; Assinatura Mensal PE FRA;True;False;False
 id-prod-15-6013; Assinatura Mensal PE COR;True;False;False
 id-prod-15-6014; Assinatura Mensal PE PRG;True;False;False
 id-prod-15-6015; Assinatura Mensal AS FOG;True;False;False
 id-prod-15-6016; Assinatura Mensal AS FRA;True;False;False
 id-prod-15-6017; Assinatura Mensal AS PRG;True;False;False
 id-prod-15-32769; Bilhete FT PAL-SET;True;False;False
 id-prod-15-32770; Bilhete FT PAL-SET / CRIANÇA;True;True;False
 id-prod-15-32771; Bilhete FT PAL-SET / 3ªIDADE;True;False;True
 id-prod-15-32772; Bilhete FT PAL-SET / REF.PENS;True;False;True
 id-prod-15-32773; Bilhete FT VAL-SET;True;False;False
 id-prod-15-32774; Bilhete FT VAL-SET / CRIANÇA;True;True;False
 id-prod-15-32775; Bilhete FT VAL-SET / 3ªIDADE;True;False;True
 id-prod-15-32776; Bilhete FT VAL-SET / REF.PENS;True;False;True
 id-prod-15-32777; Bilhete FT PNV-SET;True;False;False
 id-prod-15-32778; Bilhete FT PNV-SET / CRIANÇA;True;True;False
 id-prod-15-32779; Bilhete FT PNV-SET / 3ªIDADE;True;False;True
 id-prod-15-32780; Bilhete FT PNV-SET / REF.PENS;True;False;True
 id-prod-15-32781; Bilhete FT PEN-SET;True;False;False
 id-prod-15-32782; Bilhete FT PEN-SET / CRIANÇA;True;True;False
 id-prod-15-32783; Bilhete FT PEN-SET / 3ªIDADE;True;False;True
 id-prod-15-32784; Bilhete FT PEN-SET / REF.PENS;True;False;True
 id-prod-15-32785; Bilhete FT COI-SET;True;False;False
 id-prod-15-32786; Bilhete FT COI-SET / CRIANÇA;True;True;False
 id-prod-15-32787; Bilhete FT COI-SET / 3ªIDADE;True;False;True
 id-prod-15-32788; Bilhete FT COI-SET / REF.PENS;True;False;True
 id-prod-15-32789; Bilhete FT FOG-SET;True;False;False
 id-prod-15-32790; Bilhete FT FOG-SET / CRIANÇA;True;True;False
 id-prod-15-32791; Bilhete FT FOG-SET / 3ªIDADE;True;False;True
 id-prod-15-32792; Bilhete FT FOG-SET / REF.PENS;True;False;True
 id-prod-15-32793; Bilhete FT FRA-SET;True;False;False
 id-prod-15-32794; Bilhete FT FRA-SET / CRIANÇA;True;True;False
 id-prod-15-32795; Bilhete FT FRA-SET / 3ªIDADE;True;False;True
 id-prod-15-32796; Bilhete FT FRA-SET / REF.PENS;True;False;True
 id-prod-15-32797; Bilhete FT COR-SET;True;False;False
 id-prod-15-32798; Bilhete FT COR-SET / CRIANÇA;True;True;False
 id-prod-15-32799; Bilhete FT COR-SET / 3ªIDADE;True;False;True
 id-prod-15-32800; Bilhete FT COR-SET / REF.PENS;True;False;True
 id-prod-15-32801; Bilhete FT PRG-SET;True;False;False
 id-prod-15-32802; Bilhete FT PRG-SET / CRIANÇA;True;True;False
 id-prod-15-32803; Bilhete FT PRG-SET / 3ªIDADE;True;False;True
 id-prod-15-32804; Bilhete FT PRG-SET / REF.PENS;True;False;True
 id-prod-15-32805; Bilhete FT LIS-SET;True;False;False
 id-prod-15-32806; Bilhete FT LIS-SET / CRIANÇA;True;True;False
 id-prod-15-32807; Bilhete FT LIS-SET / 3ªIDADE;True;False;True
 id-prod-15-32808; Bilhete FT LIS-SET / REF.PENS;True;False;True
 id-prod-15-32809; Bilhete FT VAL-PAL;True;False;False
 id-prod-15-32810; Bilhete FT VAL-PAL / CRIANÇA;True;True;False
 id-prod-15-32811; Bilhete FT VAL-PAL / 3ªIDADE;True;False;True
 id-prod-15-32812; Bilhete FT VAL-PAL / REF.PENS;True;False;True
 id-prod-15-32813; Bilhete FT PNV-PAL;True;False;False
 id-prod-15-32814; Bilhete FT PNV-PAL / CRIANÇA;True;True;False
 id-prod-15-32815; Bilhete FT PNV-PAL / 3ªIDADE;True;False;True
 id-prod-15-32816; Bilhete FT PNV-PAL / REF.PENS;True;False;True
 id-prod-15-32817; Bilhete FT PEN-PAL;True;False;False
 id-prod-15-32818; Bilhete FT PEN-PAL / CRIANÇA;True;True;False
 id-prod-15-32819; Bilhete FT PEN-PAL / 3ªIDADE;True;False;True
 id-prod-15-32820; Bilhete FT PEN-PAL / REF.PENS;True;False;True
 id-prod-15-32821; Bilhete FT COI-PAL;True;False;False
 id-prod-15-32822; Bilhete FT COI-PAL / CRIANÇA;True;True;False
 id-prod-15-32823; Bilhete FT COI-PAL / 3ªIDADE;True;False;True
 id-prod-15-32824; Bilhete FT COI-PAL / REF.PENS;True;False;True
 id-prod-15-32825; Bilhete FT FOG-PAL;True;False;False
 id-prod-15-32826; Bilhete FT FOG-PAL / CRIANÇA;True;True;False
 id-prod-15-32827; Bilhete FT FOG-PAL / 3ªIDADE;True;False;True
 id-prod-15-32828; Bilhete FT FOG-PAL / REF.PENS;True;False;True
 id-prod-15-32829; Bilhete FT FRA-PAL;True;False;False
 id-prod-15-32830; Bilhete FT FRA-PAL / CRIANÇA;True;True;False
 id-prod-15-32831; Bilhete FT FRA-PAL / 3ªIDADE;True;False;True
 id-prod-15-32832; Bilhete FT FRA-PAL / REF.PENS;True;False;True
 id-prod-15-32833; Bilhete FT COR-PAL;True;False;False
 id-prod-15-32834; Bilhete FT COR-PAL / CRIANÇA;True;True;False
 id-prod-15-32835; Bilhete FT COR-PAL / 3ªIDADE;True;False;True
 id-prod-15-32836; Bilhete FT COR-PAL / REF.PENS;True;False;True
 id-prod-15-32837; Bilhete FT PRG-PAL;True;False;False
 id-prod-15-32838; Bilhete FT PRG-PAL / CRIANÇA;True;True;False
 id-prod-15-32839; Bilhete FT PRG-PAL / 3ªIDADE;True;False;True
 id-prod-15-32840; Bilhete FT PRG-PAL / REF.PENS;True;False;True
 id-prod-15-32841; Bilhete FT LIS-PAL;True;False;False
 id-prod-15-32842; Bilhete FT LIS-PAL / CRIANÇA;True;True;False
 id-prod-15-32843; Bilhete FT LIS-PAL / 3ªIDADE;True;False;True
 id-prod-15-32844; Bilhete FT LIS-PAL / REF.PENS;True;False;True
 id-prod-15-32845; Bilhete FT PNV-VAL;True;False;False
 id-prod-15-32846; Bilhete FT PNV-VAL / CRIANÇA;True;True;False
 id-prod-15-32847; Bilhete FT PNV-VAL / 3ªIDADE;True;False;True
 id-prod-15-32848; Bilhete FT PNV-VAL / REF.PENS;True;False;True
 id-prod-15-32849; Bilhete FT PEN-VAL;True;False;False
 id-prod-15-32850; Bilhete FT PEN-VAL / CRIANÇA;True;True;False
 id-prod-15-32851; Bilhete FT PEN-VAL / 3ªIDADE;True;False;True
 id-prod-15-32852; Bilhete FT PEN-VAL / REF.PENS;True;False;True
 id-prod-15-32853; Bilhete FT COI-VAL;True;False;False
 id-prod-15-32854; Bilhete FT COI-VAL / CRIANÇA;True;True;False
 id-prod-15-32855; Bilhete FT COI-VAL / 3ªIDADE;True;False;True
 id-prod-15-32856; Bilhete FT COI-VAL / REF.PENS;True;False;True
 id-prod-15-32857; Bilhete FT FOG-VAL;True;False;False
 id-prod-15-32858; Bilhete FT FOG-VAL / CRIANÇA;True;True;False
 id-prod-15-32859; Bilhete FT FOG-VAL / 3ªIDADE;True;False;True
 id-prod-15-32860; Bilhete FT FOG-VAL / REF.PENS;True;False;True
 id-prod-15-32861; Bilhete FT FRA-VAL;True;False;False
 id-prod-15-32862; Bilhete FT FRA-VAL / CRIANÇA;True;True;False
 id-prod-15-32863; Bilhete FT FRA-VAL / 3ªIDADE;True;False;True
 id-prod-15-32864; Bilhete FT FRA-VAL / REF.PENS;True;False;True
 id-prod-15-32865; Bilhete FT COR-VAL;True;False;False
 id-prod-15-32866; Bilhete FT COR-VAL / CRIANÇA;True;True;False
 id-prod-15-32867; Bilhete FT COR-VAL / 3ªIDADE;True;False;True
 id-prod-15-32868; Bilhete FT COR-VAL / REF.PENS;True;False;True
 id-prod-15-32869; Bilhete FT PRG-VAL;True;False;False
 id-prod-15-32870; Bilhete FT PRG-VAL / CRIANÇA;True;True;False
 id-prod-15-32871; Bilhete FT PRG-VAL / 3ªIDADE;True;False;True
 id-prod-15-32872; Bilhete FT PRG-VAL / REF.PENS;True;False;True
 id-prod-15-32873; Bilhete FT LIS-VAL;True;False;False
 id-prod-15-32874; Bilhete FT LIS-VAL / CRIANÇA;True;True;False
 id-prod-15-32875; Bilhete FT LIS-VAL / 3ªIDADE;True;False;True
 id-prod-15-32876; Bilhete FT LIS-VAL / REF.PENS;True;False;True
 id-prod-15-32877; Bilhete FT PEN-PNV;True;False;False
 id-prod-15-32878; Bilhete FT PEN-PNV / CRIANÇA;True;True;False
 id-prod-15-32879; Bilhete FT PEN-PNV / 3ªIDADE;True;False;True
 id-prod-15-32880; Bilhete FT PEN-PNV / REF.PENS;True;False;True
 id-prod-15-32881; Bilhete FT COI-PNV;True;False;False
 id-prod-15-32882; Bilhete FT COI-PNV / CRIANÇA;True;True;False
 id-prod-15-32883; Bilhete FT COI-PNV / 3ªIDADE;True;False;True
 id-prod-15-32884; Bilhete FT COI-PNV / REF.PENS;True;False;True
 id-prod-15-32885; Bilhete FT FOG-PNV;True;False;False
 id-prod-15-32886; Bilhete FT FOG-PNV / CRIANÇA;True;True;False
 id-prod-15-32887; Bilhete FT FOG-PNV / 3ªIDADE;True;False;True
 id-prod-15-32888; Bilhete FT FOG-PNV / REF.PENS;True;False;True
 id-prod-15-32889; Bilhete FT FRA-PNV;True;False;False
 id-prod-15-32890; Bilhete FT FRA-PNV / CRIANÇA;True;True;False
 id-prod-15-32891; Bilhete FT FRA-PNV / 3ªIDADE;True;False;True
 id-prod-15-32892; Bilhete FT FRA-PNV / REF.PENS;True;False;True
 id-prod-15-32893; Bilhete FT COR-PNV;True;False;False
 id-prod-15-32894; Bilhete FT COR-PNV / CRIANÇA;True;True;False
 id-prod-15-32895; Bilhete FT COR-PNV / 3ªIDADE;True;False;True
 id-prod-15-32896; Bilhete FT COR-PNV / REF.PENS;True;False;True
 id-prod-15-32897; Bilhete FT PRG-PNV;True;False;False
 id-prod-15-32898; Bilhete FT PRG-PNV / CRIANÇA;True;True;False
 id-prod-15-32899; Bilhete FT PRG-PNV / 3ªIDADE;True;False;True
 id-prod-15-32900; Bilhete FT PRG-PNV / REF.PENS;True;False;True
 id-prod-15-32901; Bilhete FT LIS-PNV;True;False;False
 id-prod-15-32902; Bilhete FT LIS-PNV / CRIANÇA;True;True;False
 id-prod-15-32903; Bilhete FT LIS-PNV / 3ªIDADE;True;False;True
 id-prod-15-32904; Bilhete FT LIS-PNV / REF.PENS;True;False;True
 id-prod-15-32905; Bilhete FT COI-PEN;True;False;False
 id-prod-15-32906; Bilhete FT COI-PEN / CRIANÇA;True;True;False
 id-prod-15-32907; Bilhete FT COI-PEN / 3ªIDADE;True;False;True
 id-prod-15-32908; Bilhete FT COI-PEN / REF.PENS;True;False;True
 id-prod-15-32909; Bilhete FT FOG-PEN;True;False;False
 id-prod-15-32910; Bilhete FT FOG-PEN / CRIANÇA;True;True;False
 id-prod-15-32911; Bilhete FT FOG-PEN / 3ªIDADE;True;False;True
 id-prod-15-32912; Bilhete FT FOG-PEN / REF.PENS;True;False;True
 id-prod-15-32913; Bilhete FT FRA-PEN;True;False;False
 id-prod-15-32914; Bilhete FT FRA-PEN / CRIANÇA;True;True;False
 id-prod-15-32915; Bilhete FT FRA-PEN / 3ªIDADE;True;False;True
 id-prod-15-32916; Bilhete FT FRA-PEN / REF.PENS;True;False;True
 id-prod-15-32917; Bilhete FT COR-PEN;True;False;False
 id-prod-15-32918; Bilhete FT COR-PEN / CRIANÇA;True;True;False
 id-prod-15-32919; Bilhete FT COR-PEN / 3ªIDADE;True;False;True
 id-prod-15-32920; Bilhete FT COR-PEN / REF.PENS;True;False;True
 id-prod-15-32921; Bilhete FT PRG-PEN;True;False;False
 id-prod-15-32922; Bilhete FT PRG-PEN / CRIANÇA;True;True;False
 id-prod-15-32923; Bilhete FT PRG-PEN / 3ªIDADE;True;False;True
 id-prod-15-32924; Bilhete FT PRG-PEN / REF.PENS;True;False;True
 id-prod-15-32925; Bilhete FT LIS-PEN;True;False;False
 id-prod-15-32926; Bilhete FT LIS-PEN / CRIANÇA;True;True;False
 id-prod-15-32927; Bilhete FT LIS-PEN / 3ªIDADE;True;False;True
 id-prod-15-32928; Bilhete FT LIS-PEN / REF.PENS;True;False;True
 id-prod-15-32929; Bilhete FT FOG-COI;True;False;False
 id-prod-15-32930; Bilhete FT FOG-COI / CRIANÇA;True;True;False
 id-prod-15-32931; Bilhete FT FOG-COI / 3ªIDADE;True;False;True
 id-prod-15-32932; Bilhete FT FOG-COI / REF.PENS;True;False;True
 id-prod-15-32933; Bilhete FT FRA-COI;True;False;False
 id-prod-15-32934; Bilhete FT FRA-COI / CRIANÇA;True;True;False
 id-prod-15-32935; Bilhete FT FRA-COI / 3ªIDADE;True;False;True
 id-prod-15-32936; Bilhete FT FRA-COI / REF.PENS;True;False;True
 id-prod-15-32937; Bilhete FT COR-COI;True;False;False
 id-prod-15-32938; Bilhete FT COR-COI / CRIANÇA;True;True;False
 id-prod-15-32939; Bilhete FT COR-COI / 3ªIDADE;True;False;True
 id-prod-15-32940; Bilhete FT COR-COI / REF.PENS;True;False;True
 id-prod-15-32941; Bilhete FT PRG-COI;True;False;False
 id-prod-15-32942; Bilhete FT PRG-COI / CRIANÇA;True;True;False
 id-prod-15-32943; Bilhete FT PRG-COI / 3ªIDADE;True;False;True
 id-prod-15-32944; Bilhete FT PRG-COI / REF.PENS;True;False;True
 id-prod-15-32945; Bilhete FT LIS-COI;True;False;False
 id-prod-15-32946; Bilhete FT LIS-COI / CRIANÇA;True;True;False
 id-prod-15-32947; Bilhete FT LIS-COI / 3ªIDADE;True;False;True
 id-prod-15-32948; Bilhete FT LIS-COI / REF.PENS;True;False;True
 id-prod-15-32949; Bilhete FT FOG-FRA;True;False;False
 id-prod-15-32950; Bilhete FT FOG-FRA / CRIANÇA;True;True;False
 id-prod-15-32951; Bilhete FT FOG-FRA / 3ªIDADE;True;False;True
 id-prod-15-32952; Bilhete FT FOG-FRA / REF.PENS;True;False;True
 id-prod-15-32953; Bilhete FT FOG-COR;True;False;False
 id-prod-15-32954; Bilhete FT FOG-COR / CRIANÇA;True;True;False
 id-prod-15-32955; Bilhete FT FOG-COR / 3ªIDADE;True;False;True
 id-prod-15-32956; Bilhete FT FOG-COR / REF.PENS;True;False;True
 id-prod-15-32957; Bilhete FT FOG-PRG;True;False;False
 id-prod-15-32958; Bilhete FT FOG-PRG / CRIANÇA;True;True;False
 id-prod-15-32959; Bilhete FT FOG-PRG / 3ªIDADE;True;False;True
 id-prod-15-32960; Bilhete FT FOG-PRG / REF.PENS;True;False;True
 id-prod-15-32961; Bilhete FT FOG-LIS;True;False;False
 id-prod-15-32962; Bilhete FT FOG-LIS / CRIANÇA;True;True;False
 id-prod-15-32963; Bilhete FT FOG-LIS / 3ªIDADE;True;False;True
 id-prod-15-32964; Bilhete FT FOG-LIS / REF.PENS;True;False;True
 id-prod-15-32965; Bilhete FT FRA-COR;True;False;False
 id-prod-15-32966; Bilhete FT FRA-COR / CRIANÇA;True;True;False
 id-prod-15-32967; Bilhete FT FRA-COR / 3ªIDADE;True;False;True
 id-prod-15-32968; Bilhete FT FRA-COR / REF.PENS;True;False;True
 id-prod-15-32969; Bilhete FT FRA-PRG;True;False;False
 id-prod-15-32970; Bilhete FT FRA-PRG / CRIANÇA;True;True;False
 id-prod-15-32971; Bilhete FT FRA-PRG / 3ªIDADE;True;False;True
 id-prod-15-32972; Bilhete FT FRA-PRG / REF.PENS;True;False;True
 id-prod-15-32973; Bilhete FT FRA-LIS;True;False;False
 id-prod-15-32974; Bilhete FT FRA-LIS / CRIANÇA;True;True;False
 id-prod-15-32975; Bilhete FT FRA-LIS / 3ªIDADE;True;False;True
 id-prod-15-32976; Bilhete FT FRA-LIS / REF.PENS;True;False;True
 id-prod-15-32977; Bilhete FT COR-PRG;True;False;False
 id-prod-15-32978; Bilhete FT COR-PRG / CRIANÇA;True;True;False
 id-prod-15-32979; Bilhete FT COR-PRG / 3ªIDADE;True;False;True
 id-prod-15-32980; Bilhete FT COR-PRG / REF.PENS;True;False;True
 id-prod-15-32981; Bilhete FT COR-LIS;True;False;False
 id-prod-15-32982; Bilhete FT COR-LIS / CRIANÇA;True;True;False
 id-prod-15-32983; Bilhete FT COR-LIS / 3ªIDADE;True;False;True
 id-prod-15-32984; Bilhete FT COR-LIS / REF.PENS;True;False;True
 id-prod-15-32985; Bilhete FT PRG-LIS;True;False;False
 id-prod-15-32986; Bilhete FT PRG-LIS / CRIANÇA;True;True;False
 id-prod-15-32987; Bilhete FT PRG-LIS / 3ªIDADE;True;False;True
 id-prod-15-32988; Bilhete FT PRG-LIS / REF.PENS;True;False;True
 id-prod-15-32989; Bilhete FT CAE-LIS;True;False;False
 id-prod-15-32990; Bilhete FT CAE-LIS / CRIANÇA;True;True;False
 id-prod-15-32991; Bilhete FT CAE-LIS / 3ªIDADE;True;False;True
 id-prod-15-32992; Bilhete FT CAE-LIS / REF.PENS;True;False;True
 id-prod-15-33805; Bilhete Eventual FT VAL-SET;True;False;False
 id-prod-15-33809; Bilhete Eventual FT PNV-SET;True;False;False
 id-prod-15-33813; Bilhete Eventual FT PEN-SET;True;False;False
 id-prod-15-33817; Bilhete Eventual FT COI-SET;True;False;False
 id-prod-15-33821; Bilhete Eventual FT FOG-SET;True;False;False
 id-prod-15-33825; Bilhete Eventual FT FRA-SET;True;False;False
 id-prod-15-33829; Bilhete Eventual FT COR-SET;True;False;False
 id-prod-15-33833; Bilhete Eventual FT PRG-SET;True;False;False
 id-prod-15-33837; Bilhete Eventual FT LIS-SET;True;False;False
 id-prod-15-33841; Bilhete Eventual FT VAL-PAL;True;False;False
 id-prod-15-33845; Bilhete Eventual FT PNV-PAL;True;False;False
 id-prod-15-33849; Bilhete Eventual FT PEN-PAL;True;False;False
 id-prod-15-33853; Bilhete Eventual FT COI-PAL;True;False;False
 id-prod-15-33857; Bilhete Eventual FT FOG-PAL;True;False;False
 id-prod-15-33861; Bilhete Eventual FT FRA-PAL;True;False;False
 id-prod-15-33865; Bilhete Eventual FT COR-PAL;True;False;False
 id-prod-15-33869; Bilhete Eventual FT PRG-PAL;True;False;False
 id-prod-15-33873; Bilhete Eventual FT LIS-PAL;True;False;False
 id-prod-15-33801; Bilhete Eventual FT SET-PAL;True;False;False
 id-prod-15-33877; Bilhete Eventual FT PNV-VAL;True;False;False
 id-prod-15-33881; Bilhete Eventual FT PEN-VAL;True;False;False
 id-prod-15-33885; Bilhete Eventual FT COI-VAL;True;False;False
 id-prod-15-33889; Bilhete Eventual FT FOG-VAL;True;False;False
 id-prod-15-33893; Bilhete Eventual FT FRA-VAL;True;False;False
 id-prod-15-33897; Bilhete Eventual FT COR-VAL;True;False;False
 id-prod-15-33901; Bilhete Eventual FT PRG-VAL;True;False;False
 id-prod-15-33905; Bilhete Eventual FT LIS-VAL;True;False;False
 id-prod-15-33909; Bilhete Eventual FT PEN-PNV;True;False;False
 id-prod-15-33913; Bilhete Eventual FT COI-PNV;True;False;False
 id-prod-15-33917; Bilhete Eventual FT FOG-PNV;True;False;False
 id-prod-15-33921; Bilhete Eventual FT FRA-PNV;True;False;False
 id-prod-15-33925; Bilhete Eventual FT COR-PNV;True;False;False
 id-prod-15-33929; Bilhete Eventual FT PRG-PNV;True;False;False
 id-prod-15-33933; Bilhete Eventual FT LIS-PNV;True;False;False
 id-prod-15-33937; Bilhete Eventual FT COI-PEN;True;False;False
 id-prod-15-33941; Bilhete Eventual FT FOG-PEN;True;False;False
 id-prod-15-33945; Bilhete Eventual FT FRA-PEN;True;False;False
 id-prod-15-33949; Bilhete Eventual FT COR-PEN;True;False;False
 id-prod-15-33953; Bilhete Eventual FT PRG-PEN;True;False;False
 id-prod-15-33957; Bilhete Eventual FT LIS-PEN;True;False;False
 id-prod-15-33961; Bilhete Eventual FT FOG-COI;True;False;False
 id-prod-15-33965; Bilhete Eventual FT FRA-COI;True;False;False
 id-prod-15-33969; Bilhete Eventual FT COR-COI;True;False;False
 id-prod-15-33973; Bilhete Eventual FT PRG-COI;True;False;False
 id-prod-15-33977; Bilhete Eventual FT LIS-COI;True;False;False
 id-prod-15-33981; Bilhete Eventual FT FOG-FRA;True;False;False
 id-prod-15-33985; Bilhete Eventual FT FOG-COR;True;False;False
 id-prod-15-33989; Bilhete Eventual FT FOG-PRG;True;False;False
 id-prod-15-33993; Bilhete Eventual FT FOG-LIS;True;False;False
 id-prod-15-33997; Bilhete Eventual FT FRA-COR;True;False;False
 id-prod-15-34001; Bilhete Eventual FT FRA-PRG;True;False;False
 id-prod-15-34005; Bilhete Eventual FT FRA-LIS;True;False;False
 id-prod-15-34009; Bilhete Eventual FT COR-PRG;True;False;False
 id-prod-15-34013; Bilhete Eventual FT COR-LIS;True;False;False
 id-prod-15-34017; Bilhete Eventual FT PRG-LIS;True;False;False
 id-prod-15-34021; Bilhete Eventual FT CAE-LIS;True;False;False
 id-prod-15-49155; Pré-Comprado PE FOG;True;False;False
 id-prod-15-49156; Pré-Comprado PE FRA;True;False;False
 id-prod-15-49157; Pré-Comprado PE COR;True;False;False
 id-prod-15-49158; Pré-Comprado PE PRG;True;False;False
 id-prod-15-49159; Pré-Comprado AS FOG;True;False;False
 id-prod-15-49160; Pré-Comprado AS FRA;True;False;False
 id-prod-15-49161; Pré-Comprado AS PRG;True;False;False
 id-prod-15-49472; Bilhete Eventual PE FOG;True;False;False
 id-prod-15-49473; Bilhete Eventual PE FRA;True;False;False
 id-prod-15-49474; Bilhete Eventual PE COR;True;False;False
 id-prod-15-49475; Bilhete Eventual PE PRG;True;False;False
 id-prod-15-49476; Bilhete Eventual PE COI;True;False;False
 id-prod-15-49477; Bilhete Eventual PE PEN;True;False;False
 id-prod-15-49478; Bilhete Eventual AS FOG;True;False;False
 id-prod-15-49479; Bilhete Eventual AS FRA;True;False;False
 id-prod-15-49480; Bilhete Eventual AS PRG;True;False;False
 id-prod-15-6000; Complemento de Percurso FT PAL-SET;True;False;False
 id-prod-15-60016; Complemento de PercursoFT COI-SET;True;False;False
 id-prod-15-60036; Complemento de Percurso FT LIS-SET;True;False;False
 id-prod-15-60052; Complemento de Percurso FT COI-PAL;True;False;False
 id-prod-15-60072; Complemento de Percurso FT LIS-PAL;True;False;False
 id-prod-15-60084; Complemento de Percurso FT COI-VAL;True;False;False
 id-prod-15-60104; Complemento de Percurso FT LIS-VAL;True;False;False
 id-prod-15-60112; Complemento de Percurso FT COI-PNV;True;False;False
 id-prod-15-60132; Complemento de Percurso FT LIS-PNV;True;False;False
 id-prod-15-60136; Complemento de Percurso FT COI-PEN;True;False;False
 id-prod-15-60140; Complemento de Percurso FT FOG-PEN;True;False;False
 id-prod-15-60144; Complemento de Percurso FT FRA-PEN;True;False;False
 id-prod-15-60148; Complemento de Percurso FT COR-PEN;True;False;False
 id-prod-15-60152; Complemento de Percurso FT PRG-PEN;True;False;False
