operator_id,date,line_id,stop_id,validations
41,2023-12-31,1528,121097,1
41,2023-12-31,1528,121138,1
41,2023-12-31,1528,121144,2
41,2023-12-31,1528,121145,1
41,2023-12-31,1528,121146,3
41,2023-12-31,1528,121168,3
41,2023-12-31,1528,170923,1
41,2023-12-31,1528,172199,2
41,2023-12-31,1528,172477,2
41,2023-12-31,1528,172537,12
41,2023-12-31,1529,120580,1
41,2023-12-31,1529,120731,2
41,2023-12-31,1529,120733,6
41,2023-12-31,1529,120771,4
41,2023-12-31,1529,120781,4
41,2023-12-31,1529,120859,5
41,2023-12-31,1529,120925,5
41,2023-12-31,1529,120933,1
41,2023-12-31,1529,120935,4
41,2023-12-31,1529,120936,1
41,2023-12-31,1529,120938,5
41,2023-12-31,1529,120941,1
41,2023-12-31,1529,120943,1
41,2023-12-31,1529,120980,3
41,2023-12-31,1529,120982,1
41,2023-12-31,1529,120992,2
41,2023-12-31,1529,120997,28
41,2023-12-31,1529,120998,4
41,2023-12-31,1529,120999,3
41,2023-12-31,1529,121000,3
41,2023-12-31,1529,121092,1
41,2023-12-31,1529,121109,1
41,2023-12-31,1529,121112,1
41,2023-12-31,1529,121113,2
41,2023-12-31,1529,121114,2
41,2023-12-31,1529,121115,1
41,2023-12-31,1529,121119,1
41,2023-12-31,1529,121121,2
41,2023-12-31,1529,121125,1
41,2023-12-31,1529,121175,2
41,2023-12-31,1529,121176,4
41,2023-12-31,1529,121195,2
41,2023-12-31,1529,121272,30
41,2023-12-31,1529,121273,1
41,2023-12-31,1529,121287,1
41,2023-12-31,1530,120729,3
41,2023-12-31,1530,120747,2
41,2023-12-31,1530,120919,2
41,2023-12-31,1530,170924,1
41,2023-12-31,1530,170926,1
41,2023-12-31,1530,170928,3
41,2023-12-31,1530,172197,2
41,2023-12-31,1601,030319,14
41,2023-12-31,1601,030345,15
41,2023-12-31,1601,030353,2
41,2023-12-31,1601,030475,4
41,2023-12-31,1601,030604,1
41,2023-12-31,1601,030605,3
41,2023-12-31,1601,030606,4
41,2023-12-31,1601,030607,1
41,2023-12-31,1601,030613,26
41,2023-12-31,1601,030620,4
41,2023-12-31,1601,030621,3
41,2023-12-31,1601,030685,9
41,2023-12-31,1601,030848,4
41,2023-12-31,1601,050002,2
41,2023-12-31,1601,050007,3
41,2023-12-31,1601,050013,1
41,2023-12-31,1601,050422,1
41,2023-12-31,1601,120383,2
41,2023-12-31,1601,120385,13
41,2023-12-31,1601,120387,5
41,2023-12-31,1601,120389,1
41,2023-12-31,1601,120534,1
41,2023-12-31,1601,120559,9
41,2023-12-31,1601,120560,16
41,2023-12-31,1601,120575,5
41,2023-12-31,1601,120576,4
41,2023-12-31,1601,120729,46
41,2023-12-31,1601,120731,1
41,2023-12-31,1601,120733,7
41,2023-12-31,1601,120747,9
41,2023-12-31,1601,120771,2
41,2023-12-31,1601,120781,7
41,2023-12-31,1601,120783,2
41,2023-12-31,1601,120801,1
41,2023-12-31,1601,120805,2
41,2023-12-31,1601,120809,1
41,2023-12-31,1601,120811,5
41,2023-12-31,1601,120813,2
41,2023-12-31,1601,120856,1
41,2023-12-31,1601,120857,4
41,2023-12-31,1601,120859,18
41,2023-12-31,1601,120897,17
41,2023-12-31,1601,120919,19
41,2023-12-31,1601,120921,6
41,2023-12-31,1601,120922,5
41,2023-12-31,1601,120945,3
41,2023-12-31,1601,120947,5
41,2023-12-31,1601,121019,1
41,2023-12-31,1601,121020,3
41,2023-12-31,1601,121085,10
41,2023-12-31,1601,121086,23
41,2023-12-31,1601,121087,4
41,2023-12-31,1601,121097,4
41,2023-12-31,1601,121111,2
41,2023-12-31,1601,121112,7
41,2023-12-31,1601,121113,1
41,2023-12-31,1601,121114,3
41,2023-12-31,1601,121115,1
41,2023-12-31,1601,121119,11
41,2023-12-31,1601,121121,5
41,2023-12-31,1601,121181,1
41,2023-12-31,1601,121185,3
41,2023-12-31,1601,121187,1
41,2023-12-31,1601,121195,1
41,2023-12-31,1601,121276,3
41,2023-12-31,1601,121287,2
41,2023-12-31,1601,170923,1
41,2023-12-31,1601,170924,5
41,2023-12-31,1601,170925,2
41,2023-12-31,1601,170926,11
41,2023-12-31,1601,170928,44
41,2023-12-31,1601,172066,10
41,2023-12-31,1601,172197,70
41,2023-12-31,1601,172199,9
41,2023-12-31,1601,172499,1
41,2023-12-31,1602,120385,9
41,2023-12-31,1602,120560,1
41,2023-12-31,1602,120576,1
41,2023-12-31,1602,120729,11
41,2023-12-31,1602,120859,5
41,2023-12-31,1602,121086,1
41,2023-12-31,1602,121087,1
41,2023-12-31,1602,121097,2
41,2023-12-31,1602,121116,1
41,2023-12-31,1602,121119,1
41,2023-12-31,1602,121121,1
41,2023-12-31,1602,121185,1
41,2023-12-31,1602,172199,4
41,2023-12-31,1603,030327,2
41,2023-12-31,1603,030595,1
41,2023-12-31,1603,030597,3
41,2023-12-31,1603,030598,3
41,2023-12-31,1603,030599,7
41,2023-12-31,1603,030687,4
41,2023-12-31,1603,110007,8
41,2023-12-31,1603,110009,1
41,2023-12-31,1603,110021,2
41,2023-12-31,1603,171571,1
41,2023-12-31,1603,171572,1
41,2023-12-31,1603,171573,1
41,2023-12-31,1603,171574,4
41,2023-12-31,1603,171578,3
41,2023-12-31,1603,171580,14
41,2023-12-31,1603,172039,1
41,2023-12-31,1603,172133,2
41,2023-12-31,1603,172134,1
41,2023-12-31,1603,172149,1
41,2023-12-31,1604,050004,3
41,2023-12-31,1604,050011,3
41,2023-12-31,1604,050017,1
41,2023-12-31,1604,050019,2
41,2023-12-31,1604,050020,1
41,2023-12-31,1604,050021,4
41,2023-12-31,1604,050024,2
41,2023-12-31,1604,050025,1
41,2023-12-31,1604,050026,3
41,2023-12-31,1604,050027,3
41,2023-12-31,1604,050028,3
41,2023-12-31,1604,050029,1
41,2023-12-31,1604,050030,3
41,2023-12-31,1604,050031,4
41,2023-12-31,1604,050032,7
41,2023-12-31,1604,050034,3
41,2023-12-31,1604,050035,1
41,2023-12-31,1604,050038,1
41,2023-12-31,1604,050040,4
41,2023-12-31,1604,050046,10
41,2023-12-31,1604,050047,24
41,2023-12-31,1604,050049,2
41,2023-12-31,1604,050051,1
41,2023-12-31,1604,050053,2
41,2023-12-31,1604,050055,2
41,2023-12-31,1604,050057,2
41,2023-12-31,1604,050418,38
41,2023-12-31,1604,050422,1
41,2023-12-31,1604,050423,6
41,2023-12-31,1604,050427,1
41,2023-12-31,1604,050428,13
41,2023-12-31,1604,120619,90
41,2023-12-31,1604,120731,3
41,2023-12-31,1604,120733,12
41,2023-12-31,1604,120750,3
41,2023-12-31,1604,120771,20
41,2023-12-31,1604,120781,18
41,2023-12-31,1604,120783,7
41,2023-12-31,1604,120801,1
41,2023-12-31,1604,120805,1
41,2023-12-31,1604,120807,2
41,2023-12-31,1604,120809,1
41,2023-12-31,1604,120821,1
41,2023-12-31,1604,120845,5
41,2023-12-31,1604,120847,4
41,2023-12-31,1604,120849,7
41,2023-12-31,1604,120877,3
41,2023-12-31,1604,120879,1
41,2023-12-31,1604,121185,3
41,2023-12-31,1604,121186,2
41,2023-12-31,1604,121187,8
41,2023-12-31,1604,121193,1
41,2023-12-31,1604,121195,5
41,2023-12-31,1604,121197,3
41,2023-12-31,1604,121198,20
41,2023-12-31,1604,121201,4
41,2023-12-31,1604,121203,1
41,2023-12-31,1604,121270,53
41,2023-12-31,1606,050002,1
41,2023-12-31,1606,050004,2
41,2023-12-31,1606,050013,3
41,2023-12-31,1606,050421,1
41,2023-12-31,1606,050422,1
41,2023-12-31,1606,120007,4
41,2023-12-31,1606,120008,1
41,2023-12-31,1606,120009,5
41,2023-12-31,1606,120010,2
41,2023-12-31,1606,120011,3
41,2023-12-31,1606,120012,2
41,2023-12-31,1606,120013,6
41,2023-12-31,1606,120014,1
41,2023-12-31,1606,120015,5
41,2023-12-31,1606,120017,14
41,2023-12-31,1606,120019,6
41,2023-12-31,1606,120035,1
41,2023-12-31,1606,120037,2
41,2023-12-31,1606,120041,2
41,2023-12-31,1606,120045,1
41,2023-12-31,1606,120047,2
41,2023-12-31,1606,120103,5
41,2023-12-31,1606,120107,5
41,2023-12-31,1606,120117,4
41,2023-12-31,1606,120279,1
41,2023-12-31,1606,120286,1
41,2023-12-31,1606,120289,2
41,2023-12-31,1606,120290,4
41,2023-12-31,1606,120291,4
41,2023-12-31,1606,120292,5
41,2023-12-31,1606,120462,1
41,2023-12-31,1606,120473,3
41,2023-12-31,1606,120596,4
41,2023-12-31,1606,120597,5
41,2023-12-31,1606,120598,5
41,2023-12-31,1606,120599,4
41,2023-12-31,1606,120600,8
41,2023-12-31,1606,120601,2
41,2023-12-31,1606,120602,1
41,2023-12-31,1606,120603,1
41,2023-12-31,1606,120619,14
41,2023-12-31,1606,120625,29
41,2023-12-31,1606,120629,3
41,2023-12-31,1606,120631,1
41,2023-12-31,1606,120633,2
41,2023-12-31,1606,120635,1
41,2023-12-31,1606,120636,7
41,2023-12-31,1606,120638,1
41,2023-12-31,1606,120640,1
41,2023-12-31,1606,120663,3
41,2023-12-31,1606,120671,5
41,2023-12-31,1606,120673,1
41,2023-12-31,1606,120729,6
41,2023-12-31,1606,120731,2
41,2023-12-31,1606,120733,7
41,2023-12-31,1606,120735,1
41,2023-12-31,1606,120766,2
41,2023-12-31,1606,120767,3
41,2023-12-31,1606,120768,2
41,2023-12-31,1606,120769,26
41,2023-12-31,1606,120801,1
41,2023-12-31,1606,120863,1
41,2023-12-31,1606,121121,8
41,2023-12-31,1606,121185,1
41,2023-12-31,1606,121187,1
41,2023-12-31,1606,121188,5
41,2023-12-31,1606,121213,1
41,2023-12-31,1606,121219,3
41,2023-12-31,1608,050017,3
41,2023-12-31,1608,050020,1
41,2023-12-31,1608,050061,3
41,2023-12-31,1608,050063,3
41,2023-12-31,1608,050065,1
41,2023-12-31,1608,050067,4
41,2023-12-31,1608,050071,6
41,2023-12-31,1608,050077,1
41,2023-12-31,1608,050078,1
41,2023-12-31,1608,050079,1
41,2023-12-31,1608,050085,1
41,2023-12-31,1608,050086,1
41,2023-12-31,1608,050087,6
41,2023-12-31,1608,050088,3
41,2023-12-31,1608,050090,1
41,2023-12-31,1608,050091,1
41,2023-12-31,1608,050093,4
41,2023-12-31,1608,050097,1
41,2023-12-31,1608,121221,3
41,2023-12-31,1608,121222,1
41,2023-12-31,1608,121225,3
41,2023-12-31,1608,121226,4
41,2023-12-31,1608,121227,1
41,2023-12-31,1608,121229,3
41,2023-12-31,1608,121230,6
41,2023-12-31,1608,121234,1
41,2023-12-31,1608,121235,22
41,2023-12-31,1608,121237,1
41,2023-12-31,1608,121299,9
41,2023-12-31,1608,121300,23
41,2023-12-31,1610,050107,29
41,2023-12-31,1610,050109,16
41,2023-12-31,1610,050113,19
41,2023-12-31,1610,120605,153
41,2023-12-31,1610,120607,23
41,2023-12-31,1610,120608,1
41,2023-12-31,1610,120609,7
41,2023-12-31,1610,120610,3
41,2023-12-31,1610,120611,53
41,2023-12-31,1610,120715,8
41,2023-12-31,1610,120717,2
41,2023-12-31,1610,120719,2
41,2023-12-31,1610,120721,15
41,2023-12-31,1610,120723,11
41,2023-12-31,1610,120919,44
41,2023-12-31,1610,120921,12
41,2023-12-31,1610,120922,25
41,2023-12-31,1610,120923,3
41,2023-12-31,1610,120924,2
41,2023-12-31,1610,120925,11
41,2023-12-31,1610,120943,41
41,2023-12-31,1610,120945,17
41,2023-12-31,1610,120947,60
41,2023-12-31,1610,120980,18
41,2023-12-31,1610,120981,1
41,2023-12-31,1610,120982,7
41,2023-12-31,1610,120992,9
41,2023-12-31,1610,120994,24
41,2023-12-31,1610,121001,1
41,2023-12-31,1610,121002,12
41,2023-12-31,1610,121017,6
41,2023-12-31,1610,121173,1
41,2023-12-31,1610,121175,7
41,2023-12-31,1610,121176,79
41,2023-12-31,1612,050418,12
41,2023-12-31,1612,120723,1
41,2023-12-31,1612,120897,9
41,2023-12-31,1612,120938,1
41,2023-12-31,1612,121101,1
41,2023-12-31,1612,121102,1
41,2023-12-31,1612,121187,2
41,2023-12-31,1612,121188,22
41,2023-12-31,1612,121273,3
41,2023-12-31,1612,170773,17
41,2023-12-31,1612,172486,37
41,2023-12-31,1613,050115,1
41,2023-12-31,1613,050125,2
41,2023-12-31,1613,050126,1
41,2023-12-31,1613,050127,1
41,2023-12-31,1613,050128,4
41,2023-12-31,1613,050130,3
41,2023-12-31,1613,050133,1
41,2023-12-31,1613,050134,3
41,2023-12-31,1613,050137,1
41,2023-12-31,1613,050141,2
41,2023-12-31,1613,050143,3
41,2023-12-31,1613,050146,8
41,2023-12-31,1613,050150,1
41,2023-12-31,1613,050152,2
41,2023-12-31,1613,050155,2
41,2023-12-31,1613,050157,1
41,2023-12-31,1613,050163,9
41,2023-12-31,1613,050171,1
41,2023-12-31,1613,121185,2
41,2023-12-31,1613,121207,6
41,2023-12-31,1613,170406,1
41,2023-12-31,1613,170451,7
41,2023-12-31,1613,170452,1
41,2023-12-31,1613,170453,2
41,2023-12-31,1613,170455,20
41,2023-12-31,1613,170457,31
41,2023-12-31,1613,170491,44
41,2023-12-31,1613,170493,1
41,2023-12-31,1613,170657,2
41,2023-12-31,1613,170675,8
41,2023-12-31,1613,170677,5
41,2023-12-31,1613,172203,1
41,2023-12-31,1613,172204,1
41,2023-12-31,1613,172210,2
41,2023-12-31,1613,172215,1
41,2023-12-31,1613,172222,2
41,2023-12-31,1613,172226,1
41,2023-12-31,1613,172237,3
41,2023-12-31,1613,172238,3
41,2023-12-31,1613,172240,2
41,2023-12-31,1613,172241,1
41,2023-12-31,1613,172242,1
41,2023-12-31,1614,050002,2
41,2023-12-31,1614,050019,4
41,2023-12-31,1614,050021,3
41,2023-12-31,1614,050055,1
41,2023-12-31,1614,050115,1
41,2023-12-31,1614,050116,1
41,2023-12-31,1614,050123,1
41,2023-12-31,1614,050125,3
41,2023-12-31,1614,050127,2
41,2023-12-31,1614,050129,5
41,2023-12-31,1614,050130,4
41,2023-12-31,1614,050133,1
41,2023-12-31,1614,050134,3
41,2023-12-31,1614,050137,3
41,2023-12-31,1614,050139,6
41,2023-12-31,1614,050141,5
41,2023-12-31,1614,050163,12
41,2023-12-31,1614,050169,13
41,2023-12-31,1614,050171,1
41,2023-12-31,1614,050418,12
41,2023-12-31,1614,050421,11
41,2023-12-31,1614,120787,5
41,2023-12-31,1614,120801,4
41,2023-12-31,1614,120817,2
41,2023-12-31,1614,121185,1
41,2023-12-31,1614,121187,5
41,2023-12-31,1614,121198,1
41,2023-12-31,1614,121203,2
41,2023-12-31,1614,121241,1
41,2023-12-31,1614,121270,12
41,2023-12-31,1614,170127,5
41,2023-12-31,1614,170128,3
41,2023-12-31,1614,170129,8
41,2023-12-31,1614,170133,1
41,2023-12-31,1614,170135,1
41,2023-12-31,1614,170137,3
41,2023-12-31,1614,170138,3
41,2023-12-31,1614,170313,6
41,2023-12-31,1614,170799,1
41,2023-12-31,1614,170800,4
41,2023-12-31,1614,170802,1
41,2023-12-31,1614,170805,3
41,2023-12-31,1614,170806,4
41,2023-12-31,1614,170807,1
41,2023-12-31,1614,170808,4
41,2023-12-31,1614,170809,5
41,2023-12-31,1614,170810,6
41,2023-12-31,1614,170813,1
41,2023-12-31,1614,170814,1
41,2023-12-31,1614,170820,2
41,2023-12-31,1614,170821,24
41,2023-12-31,1614,171129,1
41,2023-12-31,1614,171131,1
41,2023-12-31,1614,171133,4
41,2023-12-31,1614,171135,1
41,2023-12-31,1614,171137,7
41,2023-12-31,1614,171868,1
41,2023-12-31,1614,172237,15
41,2023-12-31,1614,172238,1
41,2023-12-31,1614,172239,1
41,2023-12-31,1614,172240,1
41,2023-12-31,1614,172242,1
41,2023-12-31,1614,172245,1
41,2023-12-31,1614,172246,2
41,2023-12-31,1614,172247,1
41,2023-12-31,1614,172248,7
41,2023-12-31,1614,172250,1
41,2023-12-31,1614,172252,1
41,2023-12-31,1614,172253,3
41,2023-12-31,1614,172254,2
41,2023-12-31,1615,050021,1
41,2023-12-31,1615,050116,1
41,2023-12-31,1615,050120,1
41,2023-12-31,1615,050121,2
41,2023-12-31,1615,050125,1
41,2023-12-31,1615,050128,2
41,2023-12-31,1615,050129,1
41,2023-12-31,1615,050130,4
41,2023-12-31,1615,050134,1
41,2023-12-31,1615,050139,2
41,2023-12-31,1615,050141,3
41,2023-12-31,1615,050163,10
41,2023-12-31,1615,050167,1
41,2023-12-31,1615,050169,2
41,2023-12-31,1615,050171,10
41,2023-12-31,1615,050172,1
41,2023-12-31,1615,050418,20
41,2023-12-31,1615,120801,2
41,2023-12-31,1615,121185,2
41,2023-12-31,1615,121187,4
41,2023-12-31,1615,121188,1
41,2023-12-31,1615,121197,31
41,2023-12-31,1615,121198,1
41,2023-12-31,1615,121270,3
41,2023-12-31,1615,170049,67
41,2023-12-31,1615,170053,3
41,2023-12-31,1615,170055,5
41,2023-12-31,1615,170060,4
41,2023-12-31,1615,170063,2
41,2023-12-31,1615,170064,4
41,2023-12-31,1615,170066,2
41,2023-12-31,1615,170071,8
41,2023-12-31,1615,170075,5
41,2023-12-31,1615,170079,1
41,2023-12-31,1615,170080,6
41,2023-12-31,1615,170163,1
41,2023-12-31,1615,170406,2
41,2023-12-31,1615,170503,3
41,2023-12-31,1615,172235,2
41,2023-12-31,1615,172237,1
41,2023-12-31,1615,172259,2
41,2023-12-31,1615,172261,1
41,2023-12-31,1615,172262,3
41,2023-12-31,1615,172267,1
41,2023-12-31,1615,172273,1
41,2023-12-31,1615,172275,1
41,2023-12-31,1615,172276,2
41,2023-12-31,1615,172277,5
41,2023-12-31,1615,172278,2
41,2023-12-31,1615,172492,50
41,2023-12-31,1622,050005,5
41,2023-12-31,1622,050009,50
41,2023-12-31,1622,050115,2
41,2023-12-31,1622,050116,1
41,2023-12-31,1622,050129,4
41,2023-12-31,1622,050130,15
41,2023-12-31,1622,050133,2
41,2023-12-31,1622,050134,5
41,2023-12-31,1622,050137,7
41,2023-12-31,1622,050141,6
41,2023-12-31,1622,050163,20
41,2023-12-31,1622,050169,28
41,2023-12-31,1622,050171,11
41,2023-12-31,1622,170402,2
41,2023-12-31,1622,170403,1
41,2023-12-31,1622,170406,3
41,2023-12-31,1622,170451,39
41,2023-12-31,1622,170452,2
41,2023-12-31,1622,170453,13
41,2023-12-31,1622,170455,15
41,2023-12-31,1622,170457,206
41,2023-12-31,1622,170491,46
41,2023-12-31,1622,170493,3
41,2023-12-31,1622,170495,6
41,2023-12-31,1622,170655,1
41,2023-12-31,1622,170657,10
41,2023-12-31,1622,170675,18
41,2023-12-31,1622,170676,10
41,2023-12-31,1622,170677,12
41,2023-12-31,1622,172203,1
41,2023-12-31,1622,172204,5
41,2023-12-31,1622,172210,7
41,2023-12-31,1622,172212,2
41,2023-12-31,1622,172213,1
41,2023-12-31,1622,172214,1
41,2023-12-31,1622,172216,1
41,2023-12-31,1622,172222,2
41,2023-12-31,1622,172227,3
41,2023-12-31,1622,172228,1
41,2023-12-31,1622,172237,5
41,2023-12-31,1622,172238,7
41,2023-12-31,1622,172239,2
41,2023-12-31,1622,172240,1
41,2023-12-31,1622,172242,1
41,2023-12-31,1622,172243,1
41,2023-12-31,1622,172245,4
41,2023-12-31,1623,050179,2
41,2023-12-31,1623,050181,2
41,2023-12-31,1623,050184,1
41,2023-12-31,1623,050185,1
41,2023-12-31,1623,050189,1
41,2023-12-31,1623,050191,11
41,2023-12-31,1623,050195,2
41,2023-12-31,1623,050197,44
41,2023-12-31,1623,050201,12
41,2023-12-31,1623,050202,1
41,2023-12-31,1623,050203,2
41,2023-12-31,1623,050209,10
41,2023-12-31,1623,050213,1
41,2023-12-31,1623,050221,2
41,2023-12-31,1623,050222,1
41,2023-12-31,1623,050231,1
41,2023-12-31,1623,050233,17
41,2023-12-31,1623,050239,23
41,2023-12-31,1623,050243,1
41,2023-12-31,1623,050419,55
41,2023-12-31,1623,171155,2
41,2023-12-31,1623,171157,6
41,2023-12-31,1623,171205,2
41,2023-12-31,1623,171875,27
41,2023-12-31,1623,171877,8
41,2023-12-31,1623,171879,2
41,2023-12-31,1623,172285,1
41,2023-12-31,1623,172287,1
41,2023-12-31,1623,172289,2
41,2023-12-31,1623,172291,3
41,2023-12-31,1623,172292,4
41,2023-12-31,1623,172293,3
41,2023-12-31,1623,172294,3
41,2023-12-31,1623,172295,6
41,2023-12-31,1623,172296,1
41,2023-12-31,1623,172297,1
41,2023-12-31,1623,172299,1
41,2023-12-31,1623,172300,1
41,2023-12-31,1623,172301,2
41,2023-12-31,1623,172302,2
41,2023-12-31,1623,172305,4
41,2023-12-31,1623,172534,114
41,2023-12-31,1624,050205,95
41,2023-12-31,1624,050249,44
41,2023-12-31,1624,050251,4
41,2023-12-31,1624,050253,11
41,2023-12-31,1624,050255,1
41,2023-12-31,1624,050257,2
41,2023-12-31,1624,050258,3
41,2023-12-31,1624,050262,1
41,2023-12-31,1624,050267,3
41,2023-12-31,1624,050269,2
41,2023-12-31,1624,050276,1
41,2023-12-31,1624,050277,1
41,2023-12-31,1624,050287,5
41,2023-12-31,1624,050288,1
41,2023-12-31,1624,050290,1
41,2023-12-31,1624,050299,5
41,2023-12-31,1624,050301,1
41,2023-12-31,1624,050305,2
41,2023-12-31,1624,050307,1
41,2023-12-31,1624,050309,1
41,2023-12-31,1624,050311,1
41,2023-12-31,1624,050317,1
41,2023-12-31,1624,171329,13
41,2023-12-31,1624,171331,25
41,2023-12-31,1624,171333,1
41,2023-12-31,1624,171338,2
41,2023-12-31,1624,171340,1
41,2023-12-31,1624,171341,3
41,2023-12-31,1624,171342,4
41,2023-12-31,1624,171343,17
41,2023-12-31,1624,171344,4
41,2023-12-31,1624,171345,4
41,2023-12-31,1624,171348,2
41,2023-12-31,1624,171349,2
41,2023-12-31,1624,171350,1
41,2023-12-31,1624,171353,2
41,2023-12-31,1624,171358,1
41,2023-12-31,1624,171363,1
41,2023-12-31,1624,171365,2
41,2023-12-31,1624,171366,2
41,2023-12-31,1624,171371,4
41,2023-12-31,1624,171372,1
41,2023-12-31,1624,171377,2
41,2023-12-31,1624,171382,14
41,2023-12-31,1624,171384,20
41,2023-12-31,1624,171935,1
41,2023-12-31,1624,171936,1
41,2023-12-31,1624,171942,2
41,2023-12-31,1624,171944,4
41,2023-12-31,1624,171946,3
41,2023-12-31,1624,171947,1
41,2023-12-31,1624,171949,9
41,2023-12-31,1624,171950,75
41,2023-12-31,1624,172313,10
41,2023-12-31,1624,172321,3
41,2023-12-31,1624,172482,41
41,2023-12-31,1625,050179,2
41,2023-12-31,1625,050183,3
41,2023-12-31,1625,050186,2
41,2023-12-31,1625,050189,1
41,2023-12-31,1625,050191,3
41,2023-12-31,1625,050192,1
41,2023-12-31,1625,050193,4
41,2023-12-31,1625,050195,4
41,2023-12-31,1625,050197,32
41,2023-12-31,1625,050201,6
41,2023-12-31,1625,050203,3
41,2023-12-31,1625,050233,22
41,2023-12-31,1625,050239,12
41,2023-12-31,1625,050321,3
41,2023-12-31,1625,050327,4
41,2023-12-31,1625,050329,36
41,2023-12-31,1625,050333,1
41,2023-12-31,1625,050335,1
41,2023-12-31,1625,050337,1
41,2023-12-31,1625,050340,2
41,2023-12-31,1625,050343,1
41,2023-12-31,1625,050424,39
41,2023-12-31,1625,170061,24
41,2023-12-31,1625,170062,15
41,2023-12-31,1625,170063,5
41,2023-12-31,1625,170064,3
41,2023-12-31,1625,170066,6
41,2023-12-31,1625,170075,22
41,2023-12-31,1625,170077,18
41,2023-12-31,1625,170079,20
41,2023-12-31,1625,170080,25
41,2023-12-31,1625,170081,6
41,2023-12-31,1625,170082,3
41,2023-12-31,1625,170083,2
41,2023-12-31,1625,170084,4
41,2023-12-31,1625,170085,11
41,2023-12-31,1625,170086,8
41,2023-12-31,1625,170088,1
41,2023-12-31,1625,170091,3
41,2023-12-31,1625,170093,30
41,2023-12-31,1625,170095,123
41,2023-12-31,1625,170099,5
41,2023-12-31,1625,170101,3
41,2023-12-31,1625,170103,3
41,2023-12-31,1625,170104,2
41,2023-12-31,1625,170128,3
41,2023-12-31,1625,170129,3
41,2023-12-31,1625,170132,9
41,2023-12-31,1625,170133,3
41,2023-12-31,1625,170134,2
41,2023-12-31,1625,170136,2
41,2023-12-31,1625,170137,5
41,2023-12-31,1625,170138,13
41,2023-12-31,1625,170311,3
41,2023-12-31,1625,170313,30
41,2023-12-31,1625,170319,1
41,2023-12-31,1625,171127,4
41,2023-12-31,1625,171131,3
41,2023-12-31,1625,171133,3
41,2023-12-31,1625,171135,2
41,2023-12-31,1625,171136,1
41,2023-12-31,1625,171137,12
41,2023-12-31,1625,171139,1
41,2023-12-31,1625,171148,1
41,2023-12-31,1625,171177,9
41,2023-12-31,1625,172225,1
41,2023-12-31,1625,172227,5
41,2023-12-31,1625,172228,2
41,2023-12-31,1625,172230,2
41,2023-12-31,1625,172231,1
41,2023-12-31,1625,172243,2
41,2023-12-31,1625,172245,11
41,2023-12-31,1625,172253,1
41,2023-12-31,1625,172255,1
41,2023-12-31,1625,172327,3
41,2023-12-31,1625,172328,1
41,2023-12-31,1625,172329,2
41,2023-12-31,1625,172333,3
41,2023-12-31,1625,172341,1
41,2023-12-31,1625,172343,1
41,2023-12-31,1625,172493,85
41,2023-12-31,1628,050179,2
41,2023-12-31,1628,050180,1
41,2023-12-31,1628,050186,7
41,2023-12-31,1628,050194,1
41,2023-12-31,1628,050197,5
41,2023-12-31,1628,050201,2
41,2023-12-31,1628,050203,1
41,2023-12-31,1628,050233,2
41,2023-12-31,1628,050359,6
41,2023-12-31,1628,050361,2
41,2023-12-31,1628,050397,1
41,2023-12-31,1628,050405,1
41,2023-12-31,1628,170061,8
41,2023-12-31,1628,170062,2
41,2023-12-31,1628,170063,5
41,2023-12-31,1628,170064,7
41,2023-12-31,1628,170067,1
41,2023-12-31,1628,170073,39
41,2023-12-31,1628,170075,2
41,2023-12-31,1628,170079,10
41,2023-12-31,1628,170080,7
41,2023-12-31,1628,170081,2
41,2023-12-31,1628,170082,1
41,2023-12-31,1628,170084,1
41,2023-12-31,1628,170085,1
41,2023-12-31,1628,170088,1
41,2023-12-31,1628,170089,1
41,2023-12-31,1628,170091,1
41,2023-12-31,1628,170093,11
41,2023-12-31,1628,170095,40
41,2023-12-31,1628,170099,1
41,2023-12-31,1628,170101,1
41,2023-12-31,1628,170104,5
41,2023-12-31,1628,170127,5
41,2023-12-31,1628,170128,1
41,2023-12-31,1628,170133,1
41,2023-12-31,1628,170135,2
41,2023-12-31,1628,170136,1
41,2023-12-31,1628,170137,2
41,2023-12-31,1628,170311,1
41,2023-12-31,1628,170313,2
41,2023-12-31,1628,171127,1
41,2023-12-31,1628,171131,4
41,2023-12-31,1628,171137,1
41,2023-12-31,1628,171177,2
41,2023-12-31,1628,172226,1
41,2023-12-31,1628,172227,2
41,2023-12-31,1628,172228,1
41,2023-12-31,1628,172245,7
41,2023-12-31,1628,172253,1
41,2023-12-31,1628,172254,1
41,2023-12-31,1628,172327,4
41,2023-12-31,1628,172341,1
41,2023-12-31,1628,172342,1
41,2023-12-31,1629,050181,1
41,2023-12-31,1629,050191,1
41,2023-12-31,1629,050192,1
41,2023-12-31,1629,050197,24
41,2023-12-31,1629,050201,6
41,2023-12-31,1629,050233,4
41,2023-12-31,1629,050239,5
41,2023-12-31,1629,050359,14
41,2023-12-31,1629,050369,4
41,2023-12-31,1629,050411,3
41,2023-12-31,1629,171155,1
41,2023-12-31,1629,171157,1
41,2023-12-31,1629,171875,49
41,2023-12-31,1629,171877,4
41,2023-12-31,1629,171886,1
41,2023-12-31,1629,171893,1
41,2023-12-31,1629,172291,1
41,2023-12-31,1629,172292,1
41,2023-12-31,1629,172293,6
41,2023-12-31,1629,172294,3
41,2023-12-31,1629,172295,4
